2.254571533203125000e+03
1.273981689453125000e+03
2.319983154296875000e+03
2.172585205078125000e+03
1.999059082031250000e+03
2.531401611328125000e+03
2.301040283203125000e+03
1.942023193359375000e+03
2.095169189453125000e+03
2.436355224609375000e+03
2.531047119140625000e+03
9.045122680664062500e+02
2.285402343750000000e+03
1.979928955078125000e+03
1.344308715820312500e+03
-3.602662353515625000e+03
1.231375610351562500e+03
2.135429687500000000e+03
1.161713500976562500e+03
8.915861206054687500e+02
2.153022216796875000e+03
1.667998901367187500e+03
1.346707885742187500e+03
1.431847045898437500e+03
1.307429077148437500e+03
5.273591308593750000e+02
1.939627075195312500e+03
2.354120849609375000e+03
1.892613159179687500e+03
2.152399169921875000e+03
1.863073608398437500e+03
1.888746948242187500e+03
1.189692504882812500e+03
1.457931030273437500e+03
1.020248413085937500e+03
1.277649536132812500e+03
9.869332275390625000e+02
1.019518676757812500e+03
8.849716186523437500e+02
8.656903076171875000e+02
8.663215942382812500e+02
8.508359375000000000e+02
8.873526611328125000e+02
1.906264892578125000e+03
1.843898559570312500e+03
2.664184326171875000e+03
1.348017089843750000e+03
1.783286010742187500e+03
1.696660034179687500e+03
1.681984375000000000e+03
1.339185913085937500e+03
1.206805541992187500e+03
1.987145141601562500e+03
1.516620605468750000e+03
2.159597167968750000e+03
1.667606079101562500e+03
1.391523803710937500e+03
2.000885131835937500e+03
1.805068603515625000e+03
1.185728515625000000e+03
1.126473388671875000e+03
2.070988525390625000e+03
1.400074096679687500e+03
1.719603637695312500e+03
1.415584228515625000e+03
1.199563232421875000e+03
1.248203491210937500e+03
1.250663208007812500e+03
1.604543823242187500e+03
1.676581787109375000e+03
1.520786376953125000e+03
1.197483032226562500e+03
1.220469726562500000e+03
1.311828613281250000e+03
1.565953979492187500e+03
1.900969238281250000e+03
1.565220092773437500e+03
1.205211914062500000e+03
1.569363647460937500e+03
1.410400512695312500e+03
1.340359008789062500e+03
1.297436035156250000e+03
1.091710815429687500e+03
1.697541381835937500e+03
9.978628540039062500e+02
1.215151000976562500e+03
9.296331176757812500e+02
1.214849731445312500e+03
1.335057250976562500e+03
1.363723754882812500e+03
1.243242553710937500e+03
